round_end_date,trial_id,participant_id,round_number,practice_round,num_rounds_since_survey,input_lag,time_for_round, total_screen_width,total_screen_height,device_orderings,num_devices_switched,device,num_clicks,ID,IP,target_width,target_center_x,target_center_y,mouse_position_at_click_x,mouse_position_at_click_y,start_mouse_pos_x,start_mouse_pos_y,distance_between_starting_mouse_and_target,distance_between_middle_and_target,movement_error,movement_offset,movement_variability,task_axis_crossing,target_reentry,move_direction_change,ortho_move_direction_change,total_path_distance,random_seed,num_path_points,travel_path_x,travel_path_y
7/9/2018 11:04:20 AM,0,0,21,0,21,50,1.370354,16,10,M->D->T->C,4,Controller,1,2.169925,1.583478,2,-5.803682,3.913729,-5.9358,3.884961,0,0,7,7,0.5739421,-0.5739421,0.502993,0,0,1,0,7.641521,1,165,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.01982735:-0.04990756:-0.1039151:-0.166601:-0.2371226:-0.2919728:-0.3624945:-0.4251804:-0.4878664:-0.5583881:-0.6210741:-0.68376:-0.7542818:-0.816705:-0.8713253:-0.9415514:-1.003975:-1.066397:-1.12882:-1.19065:-1.259986:-1.321618:-1.38325:-1.444883:-1.514219:-1.575851:-1.637483:-1.699115:-1.768451:-1.830084:-1.891716:-1.953348:-2.01498:-2.084316:-2.145948:-2.207581:-2.269213:-2.338549:-2.400181:-2.461813:-2.531149:-2.592782:-2.654414:-2.716046:-2.777678:-2.847014:-2.908646:-2.970279:-3.031911:-3.093543:-3.162879:-3.224511:-3.286143:-3.347775:-3.417112:-3.478744:-3.540376:-3.602008:-3.671344:-3.731399:-3.791454:-3.851509:-3.91907:-3.978074:-4.035237:-4.08964:-4.143188:-4.202039:-4.253946:-4.305852:-4.357068:-4.414048:-4.464639:-4.51365:-4.561052:-4.613595:-4.659451:-4.70268:-4.744526:-4.786175:-4.830138:-4.865741:-4.899274:-4.93136:-4.965955:-4.996561:-5.02559:-5.053929:-5.08491:-5.11236:-5.139811:-5.167262:-5.194712:-5.224808:-5.251473:-5.278138:-5.304802:-5.3348:-5.361465:-5.38813:-5.418128:-5.444792:-5.471457:-5.498122:-5.524786:-5.554784:-5.581449:-5.608114:-5.634778:-5.664776:-5.691441:-5.718106:-5.744771:-5.771435:-5.801433:-5.828098:-5.85545:-5.882901:-5.911154:-5.928877:-5.93503,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.0008431718:0.01026335:0.02410344:0.03967354:0.05178361:0.0673537:0.08119377:0.09503385:0.1106039:0.124444:0.1382841:0.1538542:0.1684732:0.1812648:0.1977112:0.2132395:0.2288978:0.2452375:0.2618698:0.2806544:0.2973518:0.3140492:0.3307466:0.3495312:0.3662286:0.382926:0.3996234:0.418408:0.4351054:0.4518028:0.4685002:0.4851976:0.5039822:0.5206797:0.5373771:0.5540745:0.572859:0.5895565:0.6062539:0.6250384:0.6417359:0.6584333:0.6751307:0.6918281:0.7106127:0.7273101:0.7440075:0.7607049:0.7780861:0.7977499:0.8152289:0.8327078:0.8501868:0.8698506:0.8873295:0.9048085:0.9222874:0.9419512:0.9607272:0.9795031:1.000782:1.026422:1.051696:1.078791:1.109523:1.141913:1.179833:1.214724:1.249615:1.285643:1.327396:1.364626:1.403676:1.443864:1.490297:1.532204:1.575932:1.619888:1.663876:1.714662:1.763068:1.813521:1.865859:1.925774:1.979119:2.033503:2.088114:2.150368:2.205792:2.261215:2.316639:2.372063:2.434674:2.490357:2.54604:2.601723:2.664367:2.72005:2.775733:2.838377:2.89406:2.949743:3.005426:3.061109:3.123753:3.179436:3.235119:3.290802:3.353446:3.409129:3.464812:3.520495:3.576178:3.638822:3.694505:3.749052:3.797523:3.843565:3.871439:3.883459
7/9/2018 11:04:22 AM,0,0,22,0,22,50,1.787762,16,10,M->D->T->C,4,Controller,3,2,1.118717,1,2.576294,1.537111,3.019892,1.367453,0,0,3,3,0.1784624,-0.1784624,0.1361957,0,1,3,1,4.295685,1,217,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.01320722:0.03658462:0.07262848:0.1132268:0.1619753:0.2183173:0.2757441:0.3403491:0.3977758:0.4552025:0.5198076:0.5772345:0.6346614:0.6920884:0.7566937:0.8141206:0.8715475:0.9289744:0.9935797:1.043828:1.108433:1.165859:1.230464:1.28789:1.345317:1.402743:1.46017:1.517596:1.582201:1.639627:1.697054:1.761659:1.819085:1.876511:1.933938:1.998543:2.055969:2.106217:2.170822:2.228249:2.285675:2.343102:2.407706:2.465363:2.523053:2.580512:2.644329:2.700705:2.764127:2.820503:2.869142:2.931678:2.993622:3.048155:3.1019:3.155415:3.21371:3.259566:3.296485:3.324201:3.342318:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344435:3.344113:3.337389:3.325714:3.310588:3.288757:3.263199:3.236536:3.206455:3.174073:3.137273:3.104035:3.070798:3.041933:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892:3.019892,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.006651797:0.01902853:0.03735837:0.05717608:0.07985117:0.1068473:0.1344608:0.1655259:0.1931393:0.2207527:0.2518177:0.2794311:0.3070445:0.3346579:0.365723:0.3933364:0.4209498:0.4485632:0.4796283:0.5037901:0.5348554:0.5624691:0.5935344:0.621148:0.6487617:0.6763753:0.703989:0.7316026:0.762668:0.7902816:0.8178952:0.8489606:0.8765742:0.9041879:0.9318015:0.9628668:0.9904805:1.014642:1.045708:1.074005:1.103081:1.133164:1.167835:1.199737:1.23177:1.264485:1.302178:1.33655:1.375219:1.409591:1.440349:1.479894:1.520315:1.557284:1.594514:1.632427:1.674539:1.707351:1.732625:1.746301:1.748541:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.748647:1.733357:1.70876:1.681152:1.65195:1.620246:1.584215:1.551668:1.519121:1.487711:1.452558:1.424428:1.396299:1.377948:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453:1.367453
7/9/2018 11:04:24 AM,0,0,23,0,23,50,1.057768,16,10,M->D->T->C,4,Controller,1,2.584963,2.443789,1,-0.2226301,-4.995313,-0.00618748,-4.829826,-0.00618748,0,5,5.000272,0.06954182,-0.06954182,0.07459085,0,0,0,0,4.829826,1,128,-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748:-0.00618748,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.01487454:-0.04170432:-0.07607182:-0.1193072:-0.1831479:-0.2471479:-0.3111478:-0.3751477:-0.4391476:-0.5111476:-0.5751477:-0.6391478:-0.7031479:-0.7751481:-0.8391482:-0.9031484:-0.9671485:-1.039149:-1.103149:-1.167149:-1.231149:-1.295149:-1.367149:-1.431149:-1.495149:-1.55915:-1.63115:-1.69515:-1.75915:-1.82315:-1.89515:-1.95915:-2.02315:-2.095149:-2.159148:-2.223148:-2.287147:-2.351146:-2.415145:-2.487144:-2.551143:-2.615143:-2.687142:-2.751141:-2.81514:-2.879139:-2.943138:-3.015137:-3.079137:-3.143136:-3.207135:-3.271134:-3.343133:-3.407132:-3.471132:-3.543131:-3.60713:-3.671129:-3.735128:-3.807127:-3.871126:-3.935126:-3.999125:-4.071124:-4.135123:-4.199122:-4.263122:-4.327121:-4.39912:-4.463119:-4.527118:-4.591117:-4.655117:-4.719833:-4.766674:-4.803054:-4.827024:-4.829826:-4.829826:-4.829826:-4.829826
7/9/2018 11:04:26 AM,0,0,24,0,24,50,1.665312,16,10,M->D->T->C,4,Controller,2,3,1.801465,1,-6.780582,-1.738881,-6.79893,-1.847152,0,0,7,7,0.3566802,0.3546503,0.2393144,0,0,3,0,7.578579,1,202,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.009544553:-0.04700023:-0.09811664:-0.1658755:-0.2298755:-0.2858754:-0.3578753:-0.4218752:-0.4858751:-0.5578752:-0.6218753:-0.6938755:-0.7578756:-0.8218758:-0.8858759:-0.949876:-1.013876:-1.085876:-1.141876:-1.213876:-1.277877:-1.349877:-1.413877:-1.477877:-1.549877:-1.605877:-1.677877:-1.741878:-1.813878:-1.869878:-1.941878:-2.005878:-2.077877:-2.133876:-2.205875:-2.269875:-2.333874:-2.397873:-2.461872:-2.533871:-2.59787:-2.66187:-2.725869:-2.797868:-2.861867:-2.925866:-2.989865:-3.053864:-3.125864:-3.189863:-3.253862:-3.317861:-3.38986:-3.451492:-3.512861:-3.573771:-3.641958:-3.702276:-3.762594:-3.822912:-3.89077:-3.951088:-4.011405:-4.071723:-4.132041:-4.199899:-4.260217:-4.320535:-4.380853:-4.448711:-4.509029:-4.569347:-4.629665:-4.697523:-4.757841:-4.818159:-4.878477:-4.938795:-5.006652:-5.06697:-5.127288:-5.195146:-5.255464:-5.315782:-5.3761:-5.436418:-5.504276:-5.564594:-5.624221:-5.683749:-5.743278:-5.810247:-5.869775:-5.929304:-5.988832:-6.055801:-6.11533:-6.174858:-6.234386:-6.301356:-6.360884:-6.420413:-6.479941:-6.539469:-6.606439:-6.665967:-6.724117:-6.776549:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.807563:-6.806549:-6.805244:-6.803035:-6.800827:-6.79914:-6.79893:-6.79893:-6.79893,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.00031992:-0.001679111:-0.003987051:-0.006906352:-0.009460741:-0.01274495:-0.01566426:-0.01858356:-0.02186777:-0.02478707:-0.02885014:-0.03254829:-0.03624643:-0.03994457:-0.04364271:-0.04734086:-0.05150126:-0.05473714:-0.05957904:-0.06405605:-0.0690927:-0.07356972:-0.07804675:-0.0830834:-0.08700079:-0.09203745:-0.09651447:-0.1015511:-0.1054685:-0.1105052:-0.1149822:-0.1200188:-0.1239362:-0.1289729:-0.1334499:-0.1379269:-0.142404:-0.146881:-0.1519176:-0.1563947:-0.1608717:-0.1653487:-0.1703854:-0.1748624:-0.1793394:-0.1838164:-0.1882935:-0.1933301:-0.1985884:-0.2038468:-0.2102422:-0.2196985:-0.2332733:-0.247627:-0.2626644:-0.280991:-0.2987253:-0.3164596:-0.3341939:-0.3541449:-0.3718792:-0.3896135:-0.4073478:-0.4250821:-0.4450332:-0.4627675:-0.4805017:-0.498236:-0.5181873:-0.5359219:-0.5536564:-0.5713909:-0.5913423:-0.6090768:-0.6268113:-0.6445459:-0.6622804:-0.6822317:-0.6999663:-0.7177008:-0.7376521:-0.7553867:-0.7731212:-0.7908557:-0.8085902:-0.8285416:-0.8462761:-0.8644642:-0.882717:-0.9009699:-0.9215043:-0.9397572:-0.95801:-0.9762629:-0.9967973:-1.01505:-1.033302:-1.051555:-1.072088:-1.090341:-1.108593:-1.126846:-1.145098:-1.165632:-1.183884:-1.202593:-1.219546:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.227152:-1.248125:-1.280965:-1.33207:-1.391909:-1.454475:-1.5253:-1.5893:-1.6533:-1.715737:-1.773854:-1.823986:-1.844578
7/9/2018 11:04:28 AM,0,0,25,0,25,50,0.7254168,16,10,M->D->T->C,4,Controller,1,1.321928,1.822302,2,2.910849,0.7259191,2.760718,0.006308712,0,0,3,3,0.1694245,-0.1694245,0.2215938,0,0,0,0,2.751751,1,87,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.04401754:0.1006881:0.1719979:0.2279979:0.2999978:0.3639977:0.4279976:0.4919975:0.5559976:0.6279977:0.6919978:0.755998:0.8279981:0.8919982:0.9559984:1.027998:1.083999:1.155999:1.219999:1.291999:1.355999:1.419999:1.483999:1.556:1.62:1.684:1.748:1.812:1.876:1.948:2.012:2.075999:2.147999:2.211998:2.275997:2.339996:2.411995:2.475994:2.539994:2.603993:2.66316:2.713356:2.751555,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.001875006:0.005382968
7/9/2018 11:08:54 AM,0,33,1,1,1,0,0.03361882,16,10,C->M->D->T,1,Controller,1,1,29.74525,2,0.870546,-1.84474,0.8174503,-1.503915,-0.01100397,-0.04950494,2,2.039833,0,0,0,0,0,0,0,0,1,2,-0.01100397:-0.01100397,-0.04950494:-0.04950494
7/9/2018 11:08:55 AM,0,33,2,1,2,0,0.7826881,16,10,C->M->D->T,1,Controller,1,1.584962,2.025024,2,3.999992,0.007924563,3.233109,0,0,0,4,4,0.001943503,-0.001943503,0.00226815,0,0,0,0,3.233109,1,94,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.04401754:0.1048611:0.1688611:0.2408611:0.3048611:0.368861:0.4328609:0.4968607:0.5688609:0.624861:0.6968611:0.7608613:0.8328614:0.8968616:0.9608617:1.024862:1.088862:1.160862:1.224862:1.288862:1.352862:1.416863:1.488863:1.560863:1.616863:1.688863:1.752863:1.824863:1.880864:1.952864:2.008864:2.080863:2.144862:2.216861:2.27286:2.344859:2.408859:2.472858:2.536857:2.600856:2.672855:2.736854:2.800853:2.864853:2.936852:3.000851:3.06485:3.124905:3.180045:3.214333:3.233109:3.233109:3.233109,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0
7/9/2018 11:08:57 AM,0,33,3,1,3,0,1.10491,16,10,C->M->D->T,1,Controller,1,2,1.810102,2,-4.974585,3.354625,-4.695821,3.068817,0,0,6,6,0.03263817,-0.03258339,0.02796374,1,0,1,0,5.610536,1,134,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.03086871:-0.07462341:-0.127054:-0.1860384:-0.2387318:-0.2980119:-0.3507052:-0.4033986:-0.456092:-0.5087854:-0.5614787:-0.6207588:-0.6734521:-0.7261455:-0.7854255:-0.8381189:-0.8908123:-0.9435056:-0.996199:-1.055183:-1.107613:-1.160043:-1.219027:-1.271457:-1.323887:-1.376581:-1.435861:-1.481968:-1.541248:-1.593941:-1.653221:-1.699328:-1.752021:-1.811301:-1.863994:-1.923275:-1.975968:-2.028662:-2.087943:-2.13405:-2.193331:-2.246026:-2.29872:-2.351414:-2.404109:-2.46339:-2.516084:-2.568779:-2.62806:-2.680754:-2.733448:-2.786143:-2.845424:-2.898118:-2.950812:-3.003507:-3.062788:-3.108895:-3.168176:-3.220871:-3.280152:-3.332846:-3.38554:-3.438235:-3.497516:-3.543623:-3.596318:-3.655599:-3.708293:-3.760988:-3.813682:-3.872963:-3.932244:-3.984938:-4.031045:-4.090324:-4.143016:-4.195709:-4.254988:-4.30768:-4.360373:-4.413065:-4.465757:-4.525036:-4.577729:-4.628846:-4.674702:-4.695821:-4.695821:-4.695821:-4.695821:-4.695821,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.02345636:0.05210909:0.08440045:0.1207282:0.1540589:0.1915559:0.2248866:0.2582173:0.291548:0.3248786:0.3582093:0.3957063:0.429037:0.4623677:0.4998647:0.5331951:0.5665256:0.599856:0.6331865:0.6715624:0.7056744:0.7397864:0.7781624:0.8122743:0.8463863:0.881277:0.9205289:0.9510583:0.9903103:1.025201:1.064454:1.094983:1.129875:1.169127:1.204018:1.243271:1.278162:1.313053:1.352306:1.382835:1.422088:1.456979:1.49187:1.526761:1.561652:1.600905:1.635796:1.670687:1.70994:1.744831:1.779722:1.814613:1.853866:1.888757:1.923648:1.958539:1.997791:2.028321:2.067574:2.102465:2.141717:2.176608:2.211499:2.246391:2.285643:2.316173:2.351064:2.390316:2.425208:2.460099:2.49499:2.534242:2.573495:2.608386:2.638916:2.678168:2.713059:2.747951:2.787203:2.822094:2.856985:2.891876:2.926768:2.96602:3.000911:3.033723:3.060558:3.068817:3.068817:3.068817:3.068817:3.068817
7/9/2018 11:08:58 AM,0,33,4,1,4,0,0.5935743,16,10,C->M->D->T,1,Controller,1,1.584962,2.6702,1,1.717529,1.024741,1.669175,0.758095,0,0,2,2,0.05102642,-0.05073952,0.07254919,1,0,1,0,1.835014,1,72,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.0128384:0.03450558:0.0727384:0.1191214:0.1754446:0.2302407:0.2881931:0.3461455:0.411342:0.4692944:0.5272468:0.5851992:0.6503956:0.708348:0.7663004:0.8314969:0.8822052:0.9474017:1.005354:1.063307:1.12126:1.186457:1.24441:1.302363:1.36756:1.425513:1.483465:1.541681:1.607173:1.646456:1.669175:1.669175:1.669175:1.669175:1.669175,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0.01205985:0.02615795:0.04545482:0.06683023:0.09292565:0.1182002:0.1445139:0.1708277:0.2004307:0.2267445:0.2530583:0.2793721:0.3089751:0.3352889:0.3616026:0.3912056:0.4142302:0.4438332:0.470147:0.4964608:0.5227745:0.5523775:0.5786913:0.6050051:0.6346081:0.6609219:0.6861961:0.7088712:0.7314565:0.7468545:0.758095:0.758095:0.758095:0.758095:0.758095
7/9/2018 11:08:59 AM,0,33,5,1,5,0,0.8429927,16,10,C->M->D->T,1,Controller,1,2.321928,2.754387,1,-0.1731541,-3.99625,0,-4.058746,0,0,4,4,0.06174621,-0.06174621,0.06331981,0,0,0,0,4.058746,1,101,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.01747392:-0.05233686:-0.09865963:-0.1569376:-0.2209376:-0.2849376:-0.3489375:-0.4209373:-0.4929372:-0.5489373:-0.6209375:-0.6849376:-0.7489377:-0.8209379:-0.876938:-0.9489381:-1.012938:-1.076938:-1.148939:-1.204939:-1.276939:-1.348939:-1.404939:-1.476939:-1.540939:-1.604939:-1.66894:-1.74094:-1.79694:-1.86894:-1.93294:-1.99694:-2.068939:-2.132939:-2.204938:-2.268937:-2.324936:-2.396935:-2.524934:-2.596933:-2.668932:-2.724931:-2.79693:-2.852929:-2.932928:-2.988928:-3.060927:-3.124926:-3.188925:-3.252924:-3.316923:-3.380923:-3.460922:-3.516921:-3.58892:-3.660919:-3.716918:-3.788917:-3.852916:-3.916916:-3.980915:-4.028797:-4.058746:-4.058746:-4.058746:-4.058746:-4.058746
