round_end_date,trial_id,participant_id,round_number,practice_round,num_rounds_since_survey,input_lag,time_for_round, total_screen_width,total_screen_height,device_orderings,num_devices_switched,device,num_clicks,ID,IP,target_width,target_center_x,target_center_y,mouse_position_at_click_x,mouse_position_at_click_y,start_mouse_pos_x,start_mouse_pos_y,distance_between_starting_mouse_and_target,distance_between_middle_and_target,movement_error,movement_offset,movement_variability,task_axis_crossing,target_reentry,move_direction_change,ortho_move_direction_change,total_path_distance,random_seed,num_path_points,travel_path_x,travel_path_y
7/9/2018 11:09:01 AM,0,33,6,1,6,0,1.071524,16,10,C->M->D->T,1,Controller,1,2.807355,2.619964,1,-5.811927,-1.490469,-5.907169,-1.576014,0,0,6,6,0.06982899,-0.05906746,0.0824036,1,0,2,0,6.134723,1,130,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.02324417:-0.06121418:-0.1246366:-0.181012:-0.2450121:-0.309012:-0.3810118:-0.4450117:-0.5090117:-0.5730118:-0.645012:-0.7010121:-0.7730122:-0.8370124:-0.9010125:-0.9650126:-1.037013:-1.101013:-1.165013:-1.237013:-1.301013:-1.365013:-1.428225:-1.499338:-1.562549:-1.625761:-1.688972:-1.760085:-1.815395:-1.886508:-1.949719:-2.012142:-2.082369:-2.144793:-2.207216:-2.277443:-2.339867:-2.40229:-2.464714:-2.534941:-2.589561:-2.659788:-2.722212:-2.784636:-2.847059:-2.909483:-2.97971:-3.042133:-3.11236:-3.174784:-3.237207:-3.299631:-3.362055:-3.423687:-3.493023:-3.553341:-3.613659:-3.681517:-3.741835:-3.802153:-3.862471:-3.930329:-3.990647:-4.050964:-4.111282:-4.1716:-4.239458:-4.299776:-4.359568:-4.419359:-4.486625:-4.546416:-4.606208:-4.665999:-4.725791:-4.785583:-4.852848:-4.91264:-4.979905:-5.039697:-5.099488:-5.15928:-5.226545:-5.278863:-5.346128:-5.40592:-5.465712:-5.525503:-5.592769:-5.65256:-5.712352:-5.780802:-5.841383:-5.900911,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.0005803402:-0.008834251:-0.01617106:-0.02896706:-0.04176305:-0.05615853:-0.06895452:-0.08278977:-0.09974288:-0.1202773:-0.1362484:-0.1567827:-0.1758144:-0.194846:-0.2138777:-0.2355812:-0.2548732:-0.2741653:-0.295869:-0.3156818:-0.3354946:-0.355568:-0.3781506:-0.398224:-0.4182974:-0.4383709:-0.4609534:-0.4785177:-0.5011002:-0.5211737:-0.541505:-0.5643778:-0.5847092:-0.6050406:-0.6279134:-0.6482448:-0.6685762:-0.6889076:-0.7117804:-0.7295703:-0.7524431:-0.7727745:-0.7931059:-0.8134373:-0.8337687:-0.8566415:-0.8769729:-0.8998457:-0.920177:-0.9405084:-0.9608398:-0.9811712:-1.001245:-1.023827:-1.044158:-1.064489:-1.087362:-1.107694:-1.127246:-1.146798:-1.168794:-1.188347:-1.207899:-1.227451:-1.247003:-1.268999:-1.288552:-1.307326:-1.3261:-1.347221:-1.365995:-1.384769:-1.402761:-1.420753:-1.438745:-1.458986:-1.476978:-1.495757:-1.511151:-1.525504:-1.538558:-1.551782:-1.561386:-1.568764:-1.570902:-1.57304:-1.574139:-1.575375:-1.575694:-1.576014:-1.576014:-1.576014:-1.576014
7/9/2018 11:09:04 AM,0,33,7,0,7,0,0.7675381,16,10,C->M->D->T,2,Mouse,1,1,1.302867,2,1.988992,0.2294848,2.101789,0.1155114,-0.01100397,0.2255225,2,2.002187,0.02425057,-0.02425057,0.03081357,0,0,0,0,2.124525,1,92,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:0.07702923:0.1980743:0.2971115:0.3961487:0.5061893:0.7042637:0.8143053:0.9683628:1.100412:1.243466:1.342504:1.441541:1.507565:1.562586:1.595598:1.639615:1.672627:1.716643:1.738652:1.793673:1.859697:1.925722:1.980742:2.046767:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.090784:2.101789,0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2035201:0.1925194:0.1815182:0.1815182:0.170517:0.170517:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1595157:0.1485151
7/9/2018 11:09:06 AM,0,33,8,0,8,0,0.9836484,16,10,C->M->D->T,2,Mouse,2,1.584962,1.61131,2,-1.691716,3.844288,-1.166438,3.492849,-0.01100397,0.2145213,4,4.200054,0.2164293,0.2034117,0.2089384,1,0,8,0,3.563598,1,119,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.04401636:-0.06602478:-0.09903717:-0.1320496:-0.1760659:-0.2420907:-0.3081155:-0.3521318:-0.4181566:-0.4841814:-0.5392022:-0.594223:-0.6272354:-0.6932602:-0.7152681:-0.7262726:-0.7372766:-0.7592845:-0.7812929:-0.8033013:-0.8143053:-0.8143053:-0.8253093:-0.8473177:-0.8473177:-0.8693261:-0.8803301:-0.8913341:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9023385:-0.9133425:-0.9243464:-0.9463549:-0.9683633:-1.001376:-1.01238:-1.056396:-1.078404:-1.111417:-1.133425:-1.155433:-1.166438:-1.166438:-1.166438,0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.247525:0.3025305:0.3575355:0.4345435:0.5115509:0.5995601:0.7095712:0.7975799:0.907591:1.028603:1.149615:1.281628:1.358636:1.556656:1.633663:1.809681:1.908691:2.073708:2.172718:2.326733:2.458746:2.590759:2.70077:2.821782:2.909791:2.997799:3.063806:3.10781:3.129813:3.140814:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.151815:3.162816:3.184819:3.228823:3.250825:3.29483:3.316832:3.371837:3.39384:3.437844:3.459846:3.481848:3.492849:3.492849:3.492849
7/9/2018 11:09:07 AM,0,33,9,0,9,0,0.8005068,16,10,C->M->D->T,2,Mouse,1,2,2.498417,2,-4.985589,3.580147,-4.115543,3.591859,-0.01100397,0.2255225,6,6.137878,0.1889114,0.1888369,0.2139267,0,0,17,0,5.334229,1,97,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.03301239:-0.07702875:-0.1210456:-0.154058:-0.1980743:-0.2640991:-0.3411279:-0.4951859:-0.594223:-0.7152681:-0.8473177:-0.9793673:-1.089408:-1.25447:-1.364511:-1.496561:-1.606603:-1.738652:-1.848693:-2.057772:-2.1348:-2.321871:-2.420908:-2.607978:-2.740027:-2.916093:-3.004127:-3.191197:-3.290234:-3.433288:-3.499312:-3.631362:-3.675378:-3.774415:-3.829436:-3.906465:-3.961485:-4.027511:-4.060523:-4.071527:-4.082531:-4.104539:-4.104539:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543:-4.115543,0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2365237:0.2695268:0.3025305:0.3355336:0.3685367:0.412541:0.4785478:0.5775577:0.6435645:0.7315731:0.8085811:0.9295928:1.017601:1.171617:1.270627:1.391639:1.50165:1.633663:1.743674:1.919692:1.9967:2.139714:2.238724:2.40374:2.513752:2.645764:2.733774:2.887789:2.953795:3.052805:3.096809:3.19582:3.217822:3.29483:3.327833:3.382838:3.426843:3.470847:3.50385:3.514851:3.525853:3.558856:3.569857:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.580858:3.591859:3.591859:3.591859:3.591859
7/9/2018 11:09:08 AM,0,33,10,0,10,0,0.5792778,16,10,C->M->D->T,2,Mouse,1,1.584962,2.736101,1,1.706525,1.250263,1.70564,1.094609,-0.01100397,0.2255225,2,2.115511,0.04709155,-0.04709155,0.06182747,0,0,4,0,1.92911,1,69,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:0.01100445:0.04401684:0.09903717:0.1540575:0.2310867:0.3301239:0.4621735:0.5612106:0.7482805:0.8473177:1.023384:1.155434:1.320496:1.408528:1.529573:1.57359:1.628611:1.661623:1.672627:1.672627:1.672627:1.672627:1.672627:1.672627:1.683631:1.683631:1.683631:1.694635:1.694635:1.694635,0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2365237:0.2365237:0.2695268:0.2915293:0.3245324:0.3685367:0.4235423:0.4675466:0.5335534:0.5885589:0.6655663:0.7425743:0.830583:0.8855885:0.9735972:1.006601:1.050605:1.072607:1.083608:1.083608:1.083608:1.083608:1.083608:1.083608:1.094609:1.094609:1.094609:1.094609:1.094609:1.094609
7/9/2018 11:09:09 AM,0,33,11,0,11,0,0.6421975,16,10,C->M->D->T,2,Mouse,1,2.321928,3.615598,1,-0.1731541,-3.781729,-0.1430535,-3.371837,0,0.2145213,4,3.785691,0.0153404,0.000629633,0.02475094,1,0,9,0,3.574082,1,78,0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:-0.01100397:-0.02200842:-0.04401636:-0.06602478:-0.07702875:-0.0880332:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.09903717:-0.1100411:-0.1100411:-0.1100411:-0.1210456:-0.1210456:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1320496:-0.1430535:-0.1430535,0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.1925194:0.170517:0.1375139:0.08250833:0.02750278:-0.03850371:-0.1485148:-0.2365237:-0.3575358:-0.4785478:-0.6435645:-0.7645765:-0.9405941:-1.083608:-1.248625:-1.358636:-1.545655:-1.666667:-1.842684:-1.974697:-2.128713:-2.249725:-2.40374:-2.491749:-2.634763:-2.722772:-2.821782:-2.89879:-2.975798:-3.019802:-3.085809:-3.129813:-3.151815:-3.173817:-3.19582:-3.228823:-3.239824:-3.250825:-3.272827:-3.294829:-3.316832:-3.338834:-3.338834
7/9/2018 11:09:12 AM,0,33,12,0,12,0,0.8250868,16,10,C->M->D->T,3,Drawing_Tablet,1,2.807355,3.402496,1,5.97798,0.2704124,5.711142,0.3135312,-0.02200842,0.2585256,6,5.984093,0.04951764,0.04951764,0.05431225,0,0,3,0,5.750769,1,99,-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:-0.02200842:0:0.06602478:0.1210451:0.2310867:0.3301239:0.4731779:0.6382389:0.902338:1.111417:1.441541:1.650619:2.035764:2.332875:2.740027:3.004127:3.290234:3.532325:3.862449:4.071527:4.302613:4.456672:4.632737:4.753782:4.830812:4.907841:4.995873:5.03989:5.127923:5.160935:5.215956:5.248968:5.292985:5.325997:5.348005:5.35901:5.35901:5.35901:5.370014:5.370014:5.381018:5.403027:5.436039:5.480055:5.513067:5.54608:5.568088:5.612104:5.634112:5.634112:5.634112:5.634112:5.634112:5.634112:5.667125:5.678129:5.689134:5.700137:5.700137:5.700137,0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2585256:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2695268:0.2805281:0.3135312:0.3465348:0.3795379:0.3905392:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.412541:0.4015404:0.4015404:0.3905392:0.3905392:0.3905392:0.3795379:0.3795379:0.3685367:0.3685367:0.3685367:0.3685367:0.3685367:0.3685367:0.3685367:0.3685367:0.3465348:0.3465348:0.3465348:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3355336:0.3245324:0.3245324:0.3245324:0.3245324:0.3245324
7/9/2018 11:09:12 AM,0,33,13,0,13,0,0.4700331,16,10,C->M->D->T,3,Drawing_Tablet,1,1,2.12751,2,-0.8513598,2.040406,-1.25447,2.029703,-0.01100397,0.2255225,2,2.210898,0.1586421,-0.1586421,0.1690842,0,0,3,2,2.300138,1,57,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.02200842:-0.03301239:-0.04401636:-0.04401636:-0.05502081:-0.06602478:-0.06602478:-0.0880332:-0.1100411:-0.1210456:-0.1430535:-0.1760659:-0.2200828:-0.2420907:-0.3081155:-0.3741403:-0.440165:-0.5061898:-0.5722146:-0.616231:-0.6932602:-0.7372766:-0.8253093:-0.8913341:-0.9793673:-1.01238:-1.078404:-1.122421:-1.155433:-1.188446:-1.232462:-1.243466:-1.25447:-1.25447:-1.25447:-1.25447,0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.2145213:0.247525:0.2805281:0.3025305:0.3685367:0.4235423:0.489549:0.5665565:0.6545657:0.7095712:0.8085811:0.8855885:1.039604:1.160616:1.314632:1.413642:1.556656:1.655666:1.79868:1.875688:1.974698:1.9967:2.018702:2.029703:2.029703:2.029703
7/9/2018 11:09:13 AM,0,33,14,0,14,0,0.5027089,16,10,C->M->D->T,3,Drawing_Tablet,1,1.584962,3.152844,2,-3.327394,2.461939,-2.861073,2.469747,-0.01100397,0.2255225,4,4.139166,0.04089209,0.01791809,0.08179696,1,0,8,0,3.675128,1,61,-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.01100397:-0.02200842:-0.04401636:-0.07702875:-0.1210456:-0.1760659:-0.2420907:-0.3081155:-0.4181566:-0.4841814:-0.6272354:-0.7152681:-0.9133425:-1.089408:-1.331499:-1.518569:-1.804677:-1.947731:-2.101788:-2.244842:-2.420908:-2.508941:-2.618982:-2.696011:-2.762036:-2.817056:-2.839065:-2.850069:-2.861073:-2.861073,0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2255225:0.2365237:0.2365237:0.2585256:0.2805281:0.3025305:0.3355336:0.3685367:0.4455447:0.489549:0.5885589:0.6545657:0.7645762:0.8745873:1.050605:1.160616:1.347635:1.479648:1.611661:1.732673:1.89769:1.9967:2.106711:2.20572:2.30473:2.381738:2.425743:2.447745:2.469747:2.469747
